dpto5,year,eci_software,n_languages,n_repos,avg_ubiquity
54063,2020,0.6792424388473479,9,18.0,27.77777777777778
54077,2020,-1.2953686704732492,2,47.0,50.5
54091,2020,-0.8171049037400478,8,40.0,46.875
58035,2020,1.1057435670699158,20,437.0,23.8
58056,2020,0.8407083753496798,9,30.0,27.444444444444443
62021,2020,2.231012532491319,26,752.0,20.26923076923077
62042,2020,1.5079907538208814,15,293.0,27.8
66028,2020,0.16328917152701636,10,1001.0,32.3
74056,2020,0.8589982334618734,16,411.0,31.25
82014,2020,0.500657875959328,6,18.0,34.333333333333336
82021,2020,0.793173887054008,13,363.0,25.307692307692307
82042,2020,-0.49470927748837507,9,65.0,40.666666666666664
82049,2020,-0.6784596769892828,7,29.0,40.714285714285715
82063,2020,2.3914248827249187,22,6467.0,18.272727272727273
82070,2020,0.6317727339763822,4,15.0,34.75
82084,2020,1.608321163163146,18,3652.0,22.055555555555557
82119,2020,-0.2610223183097807,5,15.0,36.6
90084,2020,0.5779906390872278,16,1232.0,29.3125
90105,2020,-0.6574371637151304,3,17.0,34.333333333333336
94015,2020,1.5585158689711034,15,474.0,22.8
02000,2021,0.8625206209604673,25,4660.0,25.2
06028,2021,-0.5438015710367541,9,156.0,45.44444444444444
06035,2021,0.9414018282151563,20,492.0,32.55
06049,2021,-0.17884073768014425,7,105.0,50.142857142857146
06056,2021,1.3539846559220023,26,633.0,24.153846153846153
06063,2021,0.6038061911425565,5,29.0,43.6
06070,2021,0.4283826672098395,4,32.0,40.25
06077,2021,-1.421909011882913,4,21.0,59.5
06091,2021,-0.2459249037129837,12,263.0,42.0
06098,2021,0.6088094302398405,8,55.0,32.375
06105,2021,-1.3426150552223375,3,31.0,58.333333333333336
06126,2021,0.44021033360645256,11,205.0,37.18181818181818
06147,2021,-0.2523128947964168,8,69.0,45.25
06161,2021,-0.027885064465631715,5,25.0,43.8
06175,2021,-0.9340500155209428,3,8.0,61.0
06182,2021,-1.1204316085637511,2,10.0,56.5
06203,2021,-0.6441250681372194,4,31.0,54.75
06224,2021,0.23207458568316286,7,37.0,44.57142857142857
06231,2021,-2.2685436905576615,3,14.0,71.33333333333333
06245,2021,-1.0078733310898862,5,47.0,51.8
06252,2021,0.2159532388725394,9,41.0,41.22222222222222
06260,2021,-2.141481028145534,4,141.0,57.25
06270,2021,-0.2813172573407117,8,35.0,47.5
06274,2021,0.22316574707816864,8,120.0,43.75
06280,2021,0.15870629532614453,8,49.0,41.125
06357,2021,0.7286983320481247,17,4790.0,30.58823529411765
06364,2021,0.08892902233381013,13,65.0,40.46153846153846
06371,2021,-0.09108541902549686,9,233.0,41.666666666666664
06399,2021,0.049165700364026635,4,13.0,47.0
06408,2021,-0.005858861413444042,8,247.0,37.0
06410,2021,0.09651399219095134,6,55.0,36.833333333333336
06412,2021,0.7880819047229386,5,36.0,35.0
06413,2021,0.023603559019573346,9,77.0,45.111111111111114
06420,2021,-1.0245277822833878,3,19.0,55.666666666666664
06427,2021,0.46991138805007987,19,293.0,33.73684210526316
06434,2021,-0.39526778052353173,11,162.0,47.54545454545455
06441,2021,1.889990558788925,21,5397.0,20.428571428571427
06469,2021,0.3282525196286338,2,10.0,50.5
06483,2021,-0.584559357736146,8,24.0,52.25
06490,2021,0.26491319996773416,12,308.0,38.833333333333336
06497,2021,0.9195293559785069,11,79.0,32.90909090909091
06515,2021,0.9069095912206411,9,166.0,33.111111111111114
06518,2021,-2.334243647009417,2,17.0,75.5
06532,2021,-0.6489827596715572,5,25.0,53.2
06539,2021,0.7072005623467488,14,189.0,34.857142857142854
06547,2021,-2.141481028145534,4,120.0,57.25
06560,2021,-1.6256928251020974,4,46.0,60.75
06568,2021,0.6305483037440635,16,180.0,35.25
06574,2021,-1.0789477885131655,6,11.0,55.0
06581,2021,0.6511642549145441,11,108.0,35.45454545454545
06588,2021,0.4679762081488163,5,14.0,43.0
06595,2021,0.6905896087093621,8,38.0,41.0
06602,2021,1.2854493755650385,13,254.0,33.46153846153846
06623,2021,0.8653842042996541,15,322.0,33.13333333333333
06638,2021,1.3631332406462298,16,328.0,25.375
06644,2021,-0.3154030669786592,8,96.0,49.875
06658,2021,0.8237393344094467,22,755.0,24.363636363636363
06665,2021,-0.6852042622185456,5,11.0,53.8
06672,2021,-0.5538452707755754,5,16.0,53.4
06686,2021,-0.4722244616830826,5,10.0,58.2
06735,2021,-0.1355855833170678,5,23.0,52.6
06749,2021,-0.3928598726987922,10,146.0,49.6
06756,2021,0.4915903453446934,10,174.0,38.6
06760,2021,0.991922150794747,17,731.0,28.764705882352942
06763,2021,1.0462359503015888,6,103.0,32.833333333333336
06770,2021,-1.559908453077387,2,17.0,55.0
06784,2021,-1.6730165939069013,3,12.0,64.0
06791,2021,1.5091667168026603,29,2853.0,23.137931034482758
06805,2021,0.4400020263766592,11,185.0,39.0
06819,2021,-0.6848048403926902,6,22.0,49.5
06826,2021,-0.6792016514299484,6,73.0,51.833333333333336
06833,2021,-0.8650518566843006,7,57.0,57.714285714285715
06840,2021,-0.5131571376646767,6,148.0,48.333333333333336
06861,2021,1.2462315161150785,13,246.0,29.307692307692307
06868,2021,0.12576338256638936,8,40.0,37.75
06882,2021,0.7425478959904309,10,29.0,35.0
10049,2021,0.3217979384625837,11,528.0,33.18181818181818
14007,2021,0.7610685790717988,3,22.0,34.333333333333336
14014,2021,1.7585342801212727,26,15109.0,21.423076923076923
14021,2021,0.34884137234741425,14,331.0,36.714285714285715
14028,2021,0.18255514646651808,5,14.0,44.8
14035,2021,-0.9731098085584571,3,23.0,65.66666666666667
14042,2021,0.13937128509079125,13,252.0,42.0
14056,2021,-1.2229722219631523,6,13.0,61.833333333333336
14063,2021,0.2998662022605232,9,69.0,34.55555555555556
14091,2021,0.6826926356641608,15,346.0,31.866666666666667
14098,2021,1.5055999787640046,22,918.0,25.40909090909091
14119,2021,-0.30230792585684685,6,25.0,48.833333333333336
14126,2021,-0.46298195801780334,3,22.0,26.666666666666668
14140,2021,0.24694144555334893,14,331.0,39.07142857142857
14147,2021,-0.5614793665369725,10,95.0,46.6
14161,2021,0.8699866403965941,12,112.0,34.166666666666664
14182,2021,1.0231096446206145,9,87.0,33.77777777777778
18007,2021,0.7751034715804882,6,93.0,30.166666666666668
18021,2021,0.3047725331548806,18,1664.0,33.44444444444444
18084,2021,-0.10872269641445305,3,14.0,49.333333333333336
22021,2021,-0.43318789327559176,4,53.0,50.5
22098,2021,-0.11584698303490419,2,11.0,52.0
22140,2021,0.8797191032636081,20,1415.0,31.05
22168,2021,-1.24548684665483,4,32.0,65.75
26007,2021,1.7382824151383294,12,205.0,25.75
26021,2021,0.4033453496860792,9,79.0,38.888888888888886
26035,2021,-1.3109124639057697,6,81.0,57.666666666666664
26077,2021,1.095856978889918,24,577.0,27.541666666666668
30008,2021,-0.042362888568038715,8,83.0,46.625
30015,2021,1.22613387286784,20,296.0,28.15
30021,2021,0.2379537205847791,4,23.0,41.75
30049,2021,-1.2857609132069157,4,14.0,70.0
30056,2021,0.37082019958307527,10,68.0,38.4
30084,2021,0.899312429675619,14,988.0,29.571428571428573
30088,2021,-1.350293629084962,2,11.0,76.0
30091,2021,-0.7361408798870037,6,10.0,51.0
30098,2021,1.3462177338372916,18,435.0,24.444444444444443
30105,2021,-0.885903740773276,6,25.0,55.166666666666664
34014,2021,0.7587695079371072,13,586.0,34.61538461538461
38021,2021,0.28364739620311114,17,1126.0,33.8235294117647
38035,2021,-1.5219446936301793,4,61.0,60.25
38042,2021,-0.6326706008304167,5,13.0,59.2
50007,2021,1.5953047095892483,27,4476.0,22.962962962962962
50014,2021,-1.1368112101258765,5,10.0,62.4
50021,2021,-0.8105437338615616,6,103.0,52.0
50070,2021,-1.4241918029337186,2,14.0,63.0
50105,2021,0.9126401967106221,16,513.0,34.375
50119,2021,-1.7759807985421863,3,10.0,61.0
54007,2021,-0.06104016908818304,4,43.0,51.0
54028,2021,0.056130488186307996,18,1289.0,36.666666666666664
54042,2021,0.9245712673985941,8,33.0,34.75
54063,2021,0.73625443157615,11,43.0,26.727272727272727
54077,2021,-0.44024178500926475,2,49.0,63.5
54084,2021,-1.9470760500434021,4,16.0,65.25
54091,2021,-0.8699967517350148,8,60.0,51.875
54098,2021,-1.3289668478837933,2,10.0,67.5
58035,2021,1.026287942750349,23,592.0,28.347826086956523
58056,2021,1.1848226650475238,9,34.0,29.11111111111111
58112,2021,-1.869502286705706,3,11.0,60.333333333333336
62021,2021,2.053309237719173,26,989.0,22.0
62042,2021,1.400255174021171,16,362.0,31.0625
66028,2021,0.3015174314474599,12,1479.0,35.833333333333336
66077,2021,-2.2685436905576615,3,15.0,71.33333333333333
74056,2021,1.1260442897775709,17,511.0,32.294117647058826
82014,2021,0.5516873560721449,6,74.0,41.5
82021,2021,0.4968523907267109,15,566.0,35.266666666666666
82028,2021,-0.429816615185619,5,13.0,57.0
82042,2021,-0.39394998148354454,10,86.0,45.4
82049,2021,0.3271082033393716,11,78.0,37.09090909090909
82063,2021,2.0652002792848965,23,8267.0,21.043478260869566
82070,2021,-0.17146543528711258,4,65.0,50.75
82084,2021,1.8156724785289569,23,5031.0,20.217391304347824
82119,2021,-0.11517808809498466,6,18.0,45.333333333333336
90021,2021,-1.676060315307977,3,28.0,68.66666666666667
90070,2021,-0.7645805764803744,4,11.0,58.75
90084,2021,0.4341134994441174,18,1766.0,32.44444444444444
90105,2021,-0.6597872179439833,3,17.0,42.666666666666664
90119,2021,-1.4728464690355831,4,18.0,68.0
94015,2021,1.5104551754208657,16,620.0,26.3125
02000,2022,0.8112497479242721,26,6979.0,33.5
06028,2022,-0.20393635121575643,9,207.0,48.77777777777778
06035,2022,1.0588821001504227,19,764.0,35.78947368421053
06049,2022,-0.16955862411205966,7,122.0,57.57142857142857
06056,2022,1.5508389853448608,28,1109.0,25.607142857142858
06063,2022,0.24579083102220492,5,48.0,58.0
06070,2022,-0.34688663565893885,5,72.0,51.2
06077,2022,-0.9512250555833873,5,36.0,68.4
06091,2022,0.32147780146445243,13,369.0,47.46153846153846
06098,2022,0.6973293576832773,10,67.0,38.8
06105,2022,-0.9358672106573751,5,66.0,64.2
06112,2022,-2.017971218195527,3,38.0,96.0
06126,2022,0.5341637418976661,14,259.0,39.785714285714285
06147,2022,0.38276270656640277,7,76.0,41.285714285714285
06161,2022,-0.16653704615542744,7,47.0,53.57142857142857
06175,2022,-0.8264992757842561,3,8.0,74.66666666666667
06182,2022,-0.8188141899776294,6,38.0,72.83333333333333
06189,2022,-1.6036597685934815,3,17.0,87.33333333333333
06203,2022,-0.8327458401415652,4,38.0,77.25
06210,2022,0.07398477832924714,5,17.0,54.8
06224,2022,-0.4049460529966548,7,96.0,60.285714285714285
06231,2022,-2.017971218195527,3,14.0,96.0
06245,2022,-0.9023981837696041,5,59.0,66.4
06252,2022,-0.057066050895516175,9,97.0,52.0
06260,2022,-1.3143387011467098,5,183.0,71.2
06270,2022,0.4427446681537705,7,54.0,42.42857142857143
06274,2022,0.5305780786502375,9,198.0,46.44444444444444
06280,2022,0.24975109389355807,8,67.0,48.125
06315,2022,-0.21775647568198767,7,27.0,60.285714285714285
06357,2022,1.127695993993188,21,7062.0,31.095238095238095
06364,2022,0.26591502158105845,14,103.0,45.42857142857143
06371,2022,0.11229172888052073,9,310.0,50.77777777777778
06399,2022,0.12805210286561852,7,25.0,46.714285714285715
06408,2022,0.6532830898631641,11,336.0,39.54545454545455
06410,2022,0.2011217177786862,8,74.0,41.625
06412,2022,0.25292694407727284,6,49.0,51.833333333333336
06413,2022,-0.5462146943698687,6,178.0,67.33333333333333
06420,2022,-1.144964508892024,3,36.0,67.66666666666667
06427,2022,0.8354566616148261,18,405.0,35.833333333333336
06434,2022,-0.16423394771791747,11,241.0,55.27272727272727
06441,2022,2.1536675778503143,30,7554.0,20.433333333333334
06455,2022,-1.6713860442767239,3,10.0,82.0
06469,2022,-0.06267822001417597,2,10.0,59.0
06483,2022,-0.18537634237734754,8,37.0,51.75
06490,2022,0.8430371380429945,17,535.0,37.76470588235294
06497,2022,1.0076767981995858,14,121.0,35.714285714285715
06515,2022,0.4841585234970212,10,218.0,43.7
06518,2022,-1.737967565675026,4,34.0,86.5
06525,2022,-0.08007697907221414,5,13.0,58.6
06532,2022,-1.0766815018851672,5,42.0,73.6
06539,2022,0.8277481566725893,14,241.0,33.92857142857143
06547,2022,-1.3143387011467098,5,147.0,71.2
06560,2022,-1.1072803673981986,5,72.0,73.6
06568,2022,1.0392030723951007,17,266.0,36.76470588235294
06574,2022,-0.6719660407860673,6,28.0,66.66666666666667
06581,2022,0.17226293271439264,12,321.0,47.75
06588,2022,0.4212272846503131,5,14.0,46.2
06595,2022,0.17937098411884295,12,110.0,52.416666666666664
06602,2022,1.4750263088718845,15,284.0,34.46666666666667
06623,2022,1.127645753977095,19,494.0,37.05263157894737
06638,2022,1.2451553043729389,20,492.0,32.55
06644,2022,0.028675891110845435,10,147.0,48.2
06648,2022,-0.45158439705313,6,12.0,63.0
06655,2022,-0.6974223091628053,4,11.0,66.5
06658,2022,1.0003451396718626,25,1193.0,32.4
06665,2022,-0.575968642995104,5,25.0,66.2
06672,2022,-0.7212981508017995,5,17.0,61.8
06686,2022,-0.914503056843246,6,25.0,67.33333333333333
06735,2022,-0.2569771325007459,5,25.0,65.0
06742,2022,-2.0592688637810026,2,10.0,89.0
06749,2022,0.1496964007113081,12,215.0,49.25
06756,2022,0.5430715232935249,14,261.0,42.142857142857146
06760,2022,1.3388170089026719,18,1403.0,31.444444444444443
06763,2022,0.11913792900752973,9,207.0,50.44444444444444
06770,2022,-1.2430292611376295,2,34.0,67.0
06778,2022,-0.21758171295629933,4,24.0,51.25
06784,2022,-1.3324967295495955,4,17.0,80.75
06791,2022,1.5668249484084575,29,3751.0,25.551724137931036
06805,2022,0.5043948248763582,14,356.0,44.214285714285715
06819,2022,-0.4095585365553674,7,56.0,64.85714285714286
06826,2022,-0.41119870931784647,8,89.0,61.25
06833,2022,-0.8663884393236723,7,95.0,69.71428571428571
06840,2022,0.07274607725665697,8,206.0,55.875
06854,2022,-1.0609735418975892,4,12.0,74.0
06861,2022,1.2405168616957283,13,325.0,35.38461538461539
06868,2022,0.20105912927257077,7,72.0,44.0
06882,2022,0.7589564024011037,11,41.0,39.63636363636363
10021,2022,-1.597427440085249,4,14.0,90.5
10049,2022,0.6312148960199684,11,743.0,40.45454545454545
10105,2022,0.44058142538750467,3,13.0,55.333333333333336
14007,2022,-0.21253230914917126,5,58.0,60.4
14014,2022,1.8554940481195894,39,21133.0,22.666666666666668
14021,2022,0.44586923577704113,15,576.0,41.93333333333333
14028,2022,0.016192958429419063,7,37.0,51.857142857142854
14035,2022,-0.6905198334936337,4,23.0,74.25
